Date/Time,Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep),IndoorLivingWall:InteriorLights:Electricity [J](TimeStep),Electricity:Facility [J](TimeStep) 
 07/08  15:40:00,11080209.335117362,0.0,3537787.065916404,59497838.22456632,56617482.517566316,78786011.80999407 
 07/08  15:41:00,11080423.59960305,0.0,3533231.2579224836,59145797.97605419,56265442.26905419,78429201.57329682 
 07/08  15:42:00,11081860.302504603,0.0,3551302.9014213034,59244472.040512905,56364116.3335129,78545729.92681736 
 07/08  15:43:00,11080835.874920579,0.0,3548347.3270591903,59308827.95785518,56428472.25085518,78606909.6535094 
 07/08  15:44:00,11081072.464884171,0.0,3552476.927758733,59302098.63581108,56421742.92881108,78604086.15237579 
 07/08  15:45:00,11079677.28801525,0.0,3532083.9278532,59015104.8034208,56134749.096420795,78296472.32328673 
 07/08  15:46:00,11078339.823717186,0.0,3497455.371149444,58297417.187182195,55417061.48018219,77543926.08660711 
 07/08  15:47:00,11079894.331282217,0.0,3494696.236765817,57742129.15955822,54861773.45255822,76985645.93891194 
 07/08  15:48:00,11079431.721791824,0.0,3484346.096637388,57294568.243604586,54414212.5366046,76527498.86170301 
 07/08  15:49:00,11081231.683225527,0.0,3503611.2939999048,57113877.2349875,54233521.527987495,76365834.02264349 
 07/08  15:50:00,11080036.936165743,0.0,3498034.941434293,56931799.50446904,54051443.797469035,76177938.11856362 
 07/08  15:51:00,11080369.132062467,0.0,3504435.7251962847,57055168.02346808,54174812.316468075,76307462.73452552 
 07/08  15:52:00,11084173.965751695,0.0,3565784.687774789,57871360.47829868,54991004.77129868,77184756.79029189 
 07/08  15:53:00,11083352.622434087,0.0,3599680.513533277,58955964.11960697,56075608.412606984,78303006.09537666 
 07/08  15:54:00,11082736.68802871,0.0,3623685.0441121547,59880270.43697877,56999914.72997877,79251064.11427328 
 07/08  15:55:00,11082459.378169825,0.0,3637771.437846486,60560704.034087874,57680348.32708787,79945328.70642479 
 07/08  15:56:00,11081768.830162842,0.0,3635721.375912617,60946060.31205758,58065704.605057575,80328376.89749801 
 07/08  15:57:00,11080643.581543032,0.0,3621513.6266762433,61169367.975144655,58289012.26814465,80537216.27082911 
 07/08  15:58:00,11081458.763581293,0.0,3628283.8999334644,61228175.93156727,58347820.224567264,80602531.55504936 
 07/08  15:59:00,11081117.788265042,0.0,3626399.6970974747,61190055.390135095,58309699.68313509,80562261.42058963 
 07/08  16:00:00,11081081.464971822,0.0,3245648.237983522,2880355.7069999995,0.0,21871542.559622206 
 07/08  16:01:00,11081080.691151284,0.0,3220127.987026794,2880355.7069999995,0.0,21846086.752372645 
 07/08  16:02:00,11081080.64184502,0.0,3220128.9651125683,2880355.7069999995,0.0,21846152.274541434 
 07/08  16:03:00,11081080.98057049,0.0,3220129.2299889834,2880355.7069999995,0.0,21846216.937617157 
 07/08  16:04:00,11081081.615625525,0.0,3220127.3467826946,2880355.7069999995,0.0,21846279.54546692 
 07/08  16:05:00,11081082.484347083,0.0,3220122.686856539,2880355.7069999995,0.0,21846339.421490416 
 07/08  16:06:00,11081083.543609865,0.0,3220115.472342144,2880355.7069999995,0.0,21846396.596065696 
 07/08  16:07:00,11081084.762803502,0.0,3220106.2900670567,2880355.7069999995,0.0,21846451.838961665 
 07/08  16:08:00,11081086.119203378,0.0,3220095.7658160594,2880355.7069999995,0.0,21846505.71032634 
 07/08  16:09:00,11081087.595344566,0.0,3220084.4448688785,2880355.7069999995,0.0,21846558.82513707 
 07/08  16:10:00,11081089.177378805,0.0,3220072.788027579,2880355.7069999995,0.0,21846611.52276855 
 07/08  16:11:00,11081090.854785698,0.0,3220060.8684666855,2880355.7069999995,0.0,21846664.04931911 
 07/08  16:12:00,11081092.61840828,0.0,3220048.5015459894,2880355.7069999995,0.0,21846715.981627848 
 07/08  16:13:00,11081094.461263388,0.0,3220036.0312474454,2880355.7069999995,0.0,21846767.916072555 
 07/08  16:14:00,11081096.376945496,0.0,3220023.6764690015,2880355.7069999995,0.0,21846819.875018183 
 07/08  16:15:00,11081098.360439653,0.0,3220014.2738865614,2880355.7069999995,0.0,21846874.823126327 
 07/08  16:16:00,11081100.407106053,0.0,3220016.3746123854,2880355.7069999995,0.0,21846941.241671585 
 07/08  16:17:00,11081102.512963599,0.0,3220018.5360927926,2880355.7069999995,0.0,21847007.71014522 
 07/08  16:18:00,11081104.674455682,0.0,3220020.7546772356,2880355.7069999995,0.0,21847074.203935735 
 07/08  16:19:00,11081106.888345122,0.0,3220023.027043027,2880355.7069999995,0.0,21847140.790371887 
 07/08  16:20:00,11081109.151226142,0.0,3220025.3496944327,2880355.7069999995,0.0,21847207.391081315 
 07/08  16:21:00,11081111.46013989,0.0,3220027.7195944474,2880355.7069999995,0.0,21847274.072944 
 07/08  16:22:00,11081113.811875701,0.0,3220030.1334476015,2880355.7069999995,0.0,21847340.663044125 
 07/08  16:23:00,11081116.20401906,0.0,3220032.5887756064,2880355.7069999995,0.0,21847407.40562099 
 07/08  16:24:00,11081118.63382175,0.0,3220035.0827576513,2880355.7069999995,0.0,21847474.084275242 
 07/08  16:25:00,11081121.099017417,0.0,3220037.613067521,2880355.7069999995,0.0,21847540.8317488 
 07/08  16:26:00,11081123.59734585,0.0,3220040.1773853074,2880355.7069999995,0.0,21847607.59298547 
 07/08  16:27:00,11081126.126661932,0.0,3220042.7735092333,2880355.7069999995,0.0,21847674.36607901 
 07/08  16:28:00,11081128.68496754,0.0,3220045.399388395,2880355.7069999995,0.0,21847741.13670404 
 07/08  16:29:00,11081131.270636363,0.0,3220048.053353527,2880355.7069999995,0.0,21847807.972413655 
 07/08  16:30:00,11081133.881793153,0.0,3220050.733479852,2880355.7069999995,0.0,21847874.81035504 
 07/08  16:31:00,11081136.45582596,0.0,3220053.3755016215,2880355.7069999995,0.0,21847941.518071275 
 07/08  16:32:00,11081139.030587545,0.0,3220056.018271419,2880355.7069999995,0.0,21848008.270596378 
 07/08  16:33:00,11081141.620207071,0.0,3220058.6762916083,2880355.7069999995,0.0,21848075.01775751 
 07/08  16:34:00,11081144.216924092,0.0,3220061.3415967585,2880355.7069999995,0.0,21848141.794177487 
 07/08  16:35:00,11081146.8109643,0.0,3220064.004154394,2880355.7069999995,0.0,21848208.47965799 
 07/08  16:36:00,11081149.392929452,0.0,3220066.654318029,2880355.7069999995,0.0,21848275.201076146 
 07/08  16:37:00,11081151.9540369,0.0,3220069.283073039,2880355.7069999995,0.0,21848341.806418054 
 07/08  16:38:00,11081154.48712561,0.0,3220071.883069237,2880355.7069999995,0.0,21848408.479382616 
 07/08  16:39:00,11079765.764384845,0.0,3218646.4794364474,2880355.7069999995,0.0,21847046.997415166 
 07/08  16:40:00,11076539.198187897,0.0,3215334.688649442,2880355.7069999995,0.0,21843799.220663957 
 07/08  16:41:00,11079120.300203374,0.0,3217983.96635007,2880355.7069999995,0.0,21846512.43494012 
 07/08  16:42:00,11078760.023739409,0.0,3217614.17375903,2880355.7069999995,0.0,21846206.613493755 
 07/08  16:43:00,11079174.096623097,0.0,3218039.1837162543,2880355.7069999995,0.0,21846695.504252367 
 07/08  16:44:00,11079573.765087396,0.0,3218449.40878437,2880355.7069999995,0.0,21847169.70764293 
 07/08  16:45:00,11079532.607754271,0.0,3218407.1643460607,2880355.7069999995,0.0,21847191.338248443 
 07/08  16:46:00,11080553.185028143,0.0,3219454.6985377446,2880355.7069999995,0.0,21848302.782621507 
 07/08  16:47:00,11079943.539477726,0.0,3218828.950174324,2880355.7069999995,0.0,21847740.874086916 
 07/08  16:48:00,11080150.532490378,0.0,3219041.4105766304,2880355.7069999995,0.0,21848017.200937193 
 07/08  16:49:00,11080161.442458747,0.0,3219052.60871438,2880355.7069999995,0.0,21848092.18855203 
 07/08  16:50:00,11080169.980072038,0.0,3219061.3718350832,2880355.7069999995,0.0,21848164.762531936 
 07/08  16:51:00,11080177.942668326,0.0,3219069.544750629,2880355.7069999995,0.0,21848236.729879227 
 07/08  16:52:00,11080185.443416394,0.0,3219077.24361897,2880355.7069999995,0.0,21848308.190326855 
 07/08  16:53:00,11080192.554452905,0.0,3219084.542482148,2880355.7069999995,0.0,21848379.214748267 
 07/08  16:54:00,11080199.329950517,0.0,3219091.4969437015,2880355.7069999995,0.0,21848449.94049416 
 07/08  16:55:00,11080205.81127646,0.0,3219098.149463511,2880355.7069999995,0.0,21848520.342290465 
 07/08  16:56:00,11080212.03046517,0.0,3219104.5329221534,2880355.7069999995,0.0,21848590.37124391 
 07/08  16:57:00,11080218.013198115,0.0,3219110.673679429,2880355.7069999995,0.0,21848660.267818023 
 07/08  16:58:00,11081779.452348847,0.0,3220713.3557501566,2880355.7069999995,0.0,21850326.541689306 
 07/08  16:59:00,11081047.495881848,0.0,3219962.065822744,2880355.7069999995,0.0,21849638.943744827 
 07/08  17:00:00,11079669.683758812,0.0,3218547.860994214,2880355.7069999995,0.0,21848288.290161755 
 07/08  17:01:00,11078489.596311806,0.0,3217336.603423069,2240276.661,0.0,20955905.396856032 
 07/08  17:02:00,11078155.167589692,0.0,3216993.341300675,2240276.661,0.0,20955593.76998186 
 07/08  17:03:00,11076557.783802353,0.0,3215353.7651732042,2240276.661,0.0,20953985.63154171 
 07/08  17:04:00,11077069.54418101,0.0,3215879.042884472,2240276.661,0.0,20954542.122321337 
 07/08  17:05:00,11076631.414400006,0.0,3215429.340605432,2240276.661,0.0,20954123.509688072 
 07/08  17:06:00,11076510.822362604,0.0,3215305.5633220673,2240276.661,0.0,20954030.578071635 
 07/08  17:07:00,11076322.135526258,0.0,3215111.8926244616,2240276.661,0.0,20953867.6210355 
 07/08  17:08:00,11076480.962247951,0.0,3215274.9145002034,2240276.661,0.0,20954061.18234604 
 07/08  17:09:00,11076609.870181296,0.0,3215407.227330612,2240276.661,0.0,20954223.79695233 
 07/08  17:10:00,11076739.45671217,0.0,3215540.2366826218,2240276.661,0.0,20954386.989800677 
 07/08  17:11:00,11077671.531130916,0.0,3216496.930357689,2240276.661,0.0,20955373.604275733 
 07/08  17:12:00,11077011.464357913,0.0,3215819.4289756604,2240276.661,0.0,20954725.848941725 
 07/08  17:13:00,11077197.980956217,0.0,3216010.8721118565,2240276.661,0.0,20954947.039811082 
 07/08  17:14:00,11077181.73117753,0.0,3215994.19312123,2240276.661,0.0,20954959.737452764 
 07/08  17:15:00,11078593.769325435,0.0,3217443.5280003855,2240276.661,0.0,20956438.27293699 
 07/08  17:16:00,11077808.575292472,0.0,3216637.594321777,2240276.661,0.0,20955661.46984805 
 07/08  17:17:00,11078053.402112316,0.0,3216888.887850835,2240276.661,0.0,20955941.594839398 
 07/08  17:18:00,11078025.028966496,0.0,3216859.7652737075,2240276.661,0.0,20955941.182581443 
 07/08  17:19:00,11078025.73296625,0.0,3216860.4878684906,2240276.661,0.0,20955970.48426588 
 07/08  17:20:00,11076890.650182808,0.0,3215695.4236871796,2240276.661,0.0,20954833.766944844 
 07/08  17:21:00,11077578.731443843,0.0,3216401.679515176,2240276.661,0.0,20955568.158149365 
 07/08  17:22:00,11077349.705539873,0.0,3216166.604257934,2240276.661,0.0,20955361.132024802 
 07/08  17:23:00,11077324.792248206,0.0,3216141.03292148,2240276.661,0.0,20955363.342977446 
 07/08  17:24:00,11077301.692214815,0.0,3216117.3227376193,2240276.661,0.0,20955367.283137128 
 07/08  17:25:00,11077278.80652862,0.0,3216093.8325625947,2240276.661,0.0,20955371.27677601 
 07/08  17:26:00,11077256.09582921,0.0,3216070.52199635,2240276.661,0.0,20955375.203291845 
 07/08  17:27:00,11075966.137350323,0.0,3214746.4913255908,2240276.661,0.0,20954078.265118998 
 07/08  17:28:00,11076589.265333863,0.0,3215386.0782390605,2240276.661,0.0,20954744.78168532 
 07/08  17:29:00,11076289.689689586,0.0,3215078.5897828606,2240276.661,0.0,20954464.075391952 
 07/08  17:30:00,11076212.276866091,0.0,3214999.1322233398,2240276.661,0.0,20954411.237584256 
 07/08  17:31:00,11076154.380122611,0.0,3214939.7062298995,2240276.661,0.0,20954378.123540692 
 07/08  17:32:00,11076118.453553949,0.0,3214902.8307183343,2240276.661,0.0,20954367.429908294 
 07/08  17:33:00,11076109.81343415,0.0,3214893.9623835785,2240276.661,0.0,20954384.625622243 
 07/08  17:34:00,11077134.81027508,0.0,3215946.0328781237,2240276.661,0.0,20955462.56921499 
 07/08  17:35:00,11076443.109831082,0.0,3215236.062272229,2240276.661,0.0,20954778.27218237 
 07/08  17:36:00,11076621.28343604,0.0,3215418.942048242,2240276.661,0.0,20954986.661099877 
 07/08  17:37:00,11076604.879426172,0.0,3215402.1047526672,2240276.661,0.0,20954995.13526231 
 07/08  17:38:00,11076587.130404439,0.0,3215383.886918888,2240276.661,0.0,20955002.048934806 
 07/08  17:39:00,11076569.38138945,0.0,3215365.6690920307,2240276.661,0.0,20955008.768280543 
 07/08  17:40:00,11076551.687599678,0.0,3215347.507949076,2240276.661,0.0,20955015.414651543 
 07/08  17:41:00,11076534.081138283,0.0,3215329.436441139,2240276.661,0.0,20955021.97188788 
 07/08  17:42:00,11076516.584978668,0.0,3215311.478148427,2240276.661,0.0,20955028.465188686 
 07/08  17:43:00,11076499.215674162,0.0,3215293.650061498,2240276.661,0.0,20955034.828895718 
 07/08  17:44:00,11076481.985667728,0.0,3215275.964951978,2240276.661,0.0,20955041.217067957 
 07/08  17:45:00,11076464.904111871,0.0,3215258.432214119,2240276.661,0.0,20955047.68488082 
 07/08  17:46:00,11076447.977241654,0.0,3215241.0582476747,2240276.661,0.0,20955054.010254912 
 07/08  17:47:00,11076431.209824339,0.0,3215223.847945824,2240276.661,0.0,20955060.309860386 
 07/08  17:48:00,11076414.605171163,0.0,3215206.8047072687,2240276.661,0.0,20955066.650988325 
 07/08  17:49:00,11076398.165349007,0.0,3215189.930653481,2240276.661,0.0,20955072.97750365 
 07/08  17:50:00,11076381.891549008,0.0,3215173.2270070617,2240276.661,0.0,20955079.23074548 
 07/08  17:51:00,11076365.784633543,0.0,3215156.694653163,2240276.661,0.0,20955085.628409598 
 07/08  17:52:00,11076349.844253568,0.0,3215140.3332335246,2240276.661,0.0,20955091.920765724 
 07/08  17:53:00,11076334.070017911,0.0,3215124.1423466397,2240276.661,0.0,20955098.16711403 
 07/08  17:54:00,11076318.461291106,0.0,3215108.1213402585,2240276.661,0.0,20955104.53392264 
 07/08  17:55:00,11076303.0166208,0.0,3215092.268723667,2240276.661,0.0,20955110.748939328 
 07/08  17:56:00,11076287.735018812,0.0,3215076.5834825826,2240276.661,0.0,20955117.133368816 
 07/08  17:57:00,11076272.61482976,0.0,3215061.063917899,2240276.661,0.0,20955123.376085512 
 07/08  17:58:00,11076257.654411672,0.0,3215045.7083442733,2240276.661,0.0,20955129.584934775 
 07/08  17:59:00,11076242.852312736,0.0,3215030.515271547,2240276.661,0.0,20955135.900044844 
 07/08  18:00:00,11076228.206420375,0.0,3215015.482531344,2240276.661,0.0,20955142.06598498 
 07/08  18:01:00,11080789.547403673,0.0,3219697.3040477177,1600197.6150000002,0.0,19817449.330488905 
 07/08  18:02:00,11068599.178024385,0.0,3207184.9455414186,1600197.6150000002,0.0,19804890.23806083 
 07/08  18:03:00,11074619.837002408,0.0,3213364.630605366,1600197.6150000002,0.0,19811023.133568164 
 07/08  18:04:00,11073283.181476861,0.0,3211992.669460081,1600197.6150000002,0.0,19809604.40928385 
 07/08  18:05:00,11073241.512572758,0.0,3211949.899938461,1600197.6150000002,0.0,19809514.887325067 
 07/08  18:06:00,11073213.521590885,0.0,3211921.1696195323,1600197.6150000002,0.0,19809439.499434978 
 07/08  18:07:00,11073185.844278941,0.0,3211892.7612556205,1600197.6150000002,0.0,19809364.370369136 
 07/08  18:08:00,11073158.15364471,0.0,3211864.339217537,1600197.6150000002,0.0,19809289.25190564 
 07/08  18:09:00,11073130.30286335,0.0,3211835.7528022924,1600197.6150000002,0.0,19809214.063280866 
 07/08  18:10:00,11073102.235031322,0.0,3211806.9436033326,1600197.6150000002,0.0,19809138.657256667 
 07/08  18:11:00,11073073.946845144,0.0,3211777.9082299224,1600197.6150000002,0.0,19809062.979835436 
 07/08  18:12:00,11073045.466889745,0.0,3211748.6760220113,1600197.6150000002,0.0,19808987.18551872 
 07/08  18:13:00,11073016.841391308,0.0,3211719.2944267783,1600197.6150000002,0.0,19808911.197660267 
 07/08  18:14:00,11072988.125811893,0.0,3211689.82037122,1600197.6150000002,0.0,19808835.145724665 
 07/08  18:15:00,11072959.379295241,0.0,3211660.314561267,1600197.6150000002,0.0,19808759.19112605 
 07/08  18:16:00,11072930.6611502,0.0,3211630.8378723166,1600197.6150000002,0.0,19808683.167334314 
 07/08  18:17:00,11072902.029261658,0.0,3211601.449718191,1600197.6150000002,0.0,19808607.240652036 
 07/08  18:18:00,11072873.538938504,0.0,3211572.2068686783,1600197.6150000002,0.0,19808531.615933295 
 07/08  18:19:00,11072845.242244761,0.0,3211543.16276299,1600197.6150000002,0.0,19808456.07633211 
 07/08  18:20:00,11072817.188501563,0.0,3211514.3680249937,1600197.6150000002,0.0,19808380.79787691 
 07/08  18:21:00,11072789.42491845,0.0,3211485.8711111997,1600197.6150000002,0.0,19808305.97257412 
 07/08  18:22:00,11072761.997622503,0.0,3211457.7193670576,1600197.6150000002,0.0,19808231.383949105 
 07/08  18:23:00,11072734.954649545,0.0,3211429.9620971843,1600197.6150000002,0.0,19808157.24958238 
 07/08  18:24:00,11072708.351386992,0.0,3211402.6561519634,1600197.6150000002,0.0,19808083.60730592 
 07/08  18:25:00,11072682.26573549,0.0,3211375.8814896606,1600197.6150000002,0.0,19808010.499580044 
 07/08  18:26:00,11072656.870433843,0.0,3211349.8154117023,1600197.6150000002,0.0,19807938.072740972 
 07/08  18:27:00,11072631.024396416,0.0,3211323.2866924983,1600197.6150000002,0.0,19807865.31765122 
 07/08  18:28:00,11072604.489401855,0.0,3211296.0508184587,1600197.6150000002,0.0,19807791.748941965 
 07/08  18:29:00,11072578.063533613,0.0,3211268.9269531374,1600197.6150000002,0.0,19807718.36766542 
 07/08  18:30:00,11072551.767783439,0.0,3211241.936642741,1600197.6150000002,0.0,19807645.205466866 
 07/08  18:31:00,11072525.656621302,0.0,3211215.135795982,1600197.6150000002,0.0,19807572.125756886 
 07/08  18:32:00,11072499.767496683,0.0,3211188.5628515068,1600197.6150000002,0.0,19807499.342085637 
 07/08  18:33:00,11072474.128621683,0.0,3211162.246766594,1600197.6150000002,0.0,19807426.852005433 
 07/08  18:34:00,11072448.76219378,0.0,3211136.2103250334,1600197.6150000002,0.0,19807354.641916227 
 07/08  18:35:00,11072423.685744481,0.0,3211110.471521399,1600197.6150000002,0.0,19807282.747439526 
 07/08  18:36:00,11072398.913245939,0.0,3211085.0446968935,1600197.6150000002,0.0,19807211.19307714 
 07/08  18:37:00,11072374.455975467,0.0,3211059.9414267056,1600197.6150000002,0.0,19807140.046841875 
 07/08  18:38:00,11072350.322816556,0.0,3211035.170828966,1600197.6150000002,0.0,19807069.183875933 
 07/08  18:39:00,11072326.520935163,0.0,3211010.7402589116,1600197.6150000002,0.0,19806998.612927377 
 07/08  18:40:00,11072303.056401424,0.0,3210986.6559470105,1600197.6150000002,0.0,19806928.532927528 
 07/08  18:41:00,11072279.950604076,0.0,3210962.939846947,1600197.6150000002,0.0,19806858.776630748 
 07/08  18:42:00,11072257.166864693,0.0,3210939.554311498,1600197.6150000002,0.0,19806789.36676663 
 07/08  18:43:00,11072234.750101253,0.0,3210916.545445074,1600197.6150000002,0.0,19806720.41452752 
 07/08  18:44:00,11072212.66580486,0.0,3210893.877827281,1600197.6150000002,0.0,19806651.759429347 
 07/08  18:45:00,11072190.953389639,0.0,3210871.591913308,1600197.6150000002,0.0,19806583.509487767 
 07/08  18:46:00,11072169.594509987,0.0,3210849.6688729823,1600197.6150000002,0.0,19806515.685129173 
 07/08  18:47:00,11072148.588880168,0.0,3210828.1084130183,1600197.6150000002,0.0,19806448.193422403 
 07/08  18:48:00,11072127.943063319,0.0,3210806.9172699093,1600197.6150000002,0.0,19806381.084273662 
 07/08  18:49:00,11072107.660569929,0.0,3210786.099046867,1600197.6150000002,0.0,19806314.492361706 
 07/08  18:50:00,11072087.745238481,0.0,3210765.6576837637,1600197.6150000002,0.0,19806248.160449017 
 07/08  18:51:00,11072068.20274402,0.0,3210745.5990055413,1600197.6150000002,0.0,19806182.238946024 
 07/08  18:52:00,11072049.04142547,0.0,3210725.9315713807,1600197.6150000002,0.0,19806116.7961457 
 07/08  18:53:00,11072030.273479257,0.0,3210706.66789986,1600197.6150000002,0.0,19806051.694820244 
 07/08  18:54:00,11072011.919064552,0.0,3210687.8286826205,1600197.6150000002,0.0,19805987.108184386 
 07/08  18:55:00,11071994.01440827,0.0,3210669.451103454,1600197.6150000002,0.0,19805922.99573683 
 07/08  18:56:00,11071976.641165646,0.0,3210651.618974389,1600197.6150000002,0.0,19805859.395042516 
 07/08  18:57:00,11071960.408564243,0.0,3210634.95761476,1600197.6150000002,0.0,19805796.97507758 
 07/08  18:58:00,11071942.99547773,0.0,3210617.084589392,1600197.6150000002,0.0,19805733.422402214 
 07/08  18:59:00,11071925.906139033,0.0,3210599.543863121,1600197.6150000002,0.0,19805670.212993395 
 07/08  19:00:00,11071908.891487489,0.0,3210582.079796747,1600197.6150000002,0.0,19805607.111099817 
 07/08  19:01:00,11071887.681607231,0.0,3210560.3096913956,1600197.6150000002,0.0,19805528.29992454 
 07/08  19:02:00,11071866.590090238,0.0,3210538.6610756847,1600197.6150000002,0.0,19805449.64236737 
 07/08  19:03:00,11071845.640300244,0.0,3210517.157930466,1600197.6150000002,0.0,19805371.03188775 
 07/08  19:04:00,11071824.843559066,0.0,3210495.811876603,1600197.6150000002,0.0,19805292.659408 
 07/08  19:05:00,11071804.206785649,0.0,3210474.630015794,1600197.6150000002,0.0,19805214.362505764 
 07/08  19:06:00,11071783.734839322,0.0,3210453.6173357177,1600197.6150000002,0.0,19805136.27502237 
 07/08  19:07:00,11071763.43099043,0.0,3210432.777193103,1600197.6150000002,0.0,19805058.381221563 
 07/08  19:08:00,11071743.297365297,0.0,3210412.1117704357,1600197.6150000002,0.0,19804980.62216226 
 07/08  19:09:00,11071723.3351353,0.0,3210391.6222700328,1600197.6150000002,0.0,19804902.950408056 
 07/08  19:10:00,11071703.545335788,0.0,3210371.309754591,1600197.6150000002,0.0,19804825.543675967 
 07/08  19:11:00,11071683.927916126,0.0,3210351.1741721374,1600197.6150000002,0.0,19804748.2205629 
 07/08  19:12:00,11071664.482892236,0.0,3210331.2155390144,1600197.6150000002,0.0,19804671.16503493 
 07/08  19:13:00,11071645.209513402,0.0,3210311.4330846765,1600197.6150000002,0.0,19804594.18066701 
 07/08  19:14:00,11071626.107086668,0.0,3210291.826097866,1600197.6150000002,0.0,19804517.36459261 
 07/08  19:15:00,11071607.1748209,0.0,3210272.393766551,1600197.6150000002,0.0,19804440.73145302 
 07/08  19:16:00,11071588.411565103,0.0,3210253.1349093346,1600197.6150000002,0.0,19804364.24192708 
 07/08  19:17:00,11071569.816232089,0.0,3210234.0484103155,1600197.6150000002,0.0,19804287.968380574 
 07/08  19:18:00,11071551.387564216,27682.550149465533,3210215.1329786293,1600197.6150000002,0.0,19866998.861912847 
 07/08  19:19:00,11071533.12416559,0.0,3210196.3871815153,1600197.6150000002,0.0,19839240.35702879 
 07/08  19:20:00,11071515.024506753,0.0,3210177.8094491125,1600197.6150000002,0.0,19839164.49493389 
 07/08  19:21:00,11071497.087466603,0.0,3210159.398630709,1600197.6150000002,0.0,19839088.883159705 
 07/08  19:22:00,11071479.311389837,0.0,3210141.1530272826,1600197.6150000002,0.0,19839013.320837375 
 07/08  19:23:00,11071461.695055874,0.0,3210123.0713860076,1600197.6150000002,0.0,19838938.02569819 
 07/08  19:24:00,11071444.236779552,0.0,3210105.1519772145,1600197.6150000002,0.0,19838862.795418788 
 07/08  19:25:00,11071426.832136374,0.0,3210087.2876182,1600197.6150000002,0.0,19838787.612901594 
 07/08  19:26:00,11071409.658589683,0.0,3210069.6604597177,1600197.6150000002,0.0,19838712.733287185 
 07/08  19:27:00,11071392.669488173,0.0,3210052.2226182376,1600197.6150000002,0.0,19838637.958908863 
 07/08  19:28:00,11071375.827916631,0.0,3210034.9362034975,1600197.6150000002,0.0,19838563.408818632 
 07/08  19:29:00,11071359.132864488,0.0,3210017.800178231,1600197.6150000002,0.0,19838488.937427502 
 07/08  19:30:00,11071342.583625723,0.0,3210000.8138177684,1600197.6150000002,0.0,19838414.624160547 
 07/08  19:31:00,11071326.179977614,0.0,3209983.976893508,1600197.6150000002,0.0,19838340.398739368 
 07/08  19:32:00,11071309.922432683,0.0,3209967.2899315073,1600197.6150000002,0.0,19838266.387950704 
 07/08  19:33:00,11071293.810864758,0.0,3209950.752802261,1600197.6150000002,0.0,19838192.451876536 
 07/08  19:34:00,11071277.845774543,0.0,3209934.3660197007,1600197.6150000002,0.0,19838118.785192717 
 07/08  19:35:00,11071262.026637431,0.0,3209918.1290453607,1600197.6150000002,0.0,19838045.138801537 
 07/08  19:36:00,11071246.35353894,0.0,3209902.041967018,1600197.6150000002,0.0,19837971.61556147 
 07/08  19:37:00,11071230.826899694,0.0,3209886.105216409,1600197.6150000002,0.0,19837898.319566455 
 07/08  19:38:00,11071215.446520152,0.0,3209870.318588719,1600197.6150000002,0.0,19837825.09168786 
 07/08  19:39:00,11071200.213044904,0.0,3209854.6827455643,1600197.6150000002,0.0,19837752.085425142 
 07/08  19:40:00,11071185.126901435,0.0,3209839.1981257233,1600197.6150000002,0.0,19837679.155103974 
 07/08  19:41:00,11071170.189418495,0.0,3209823.8660930414,1600197.6150000002,0.0,19837606.469671935 
 07/08  19:42:00,11071155.401838142,0.0,3209808.6879223846,1600197.6150000002,0.0,19837533.776612207 
 07/08  19:43:00,11071140.76712621,0.0,3209793.666657923,1600197.6150000002,0.0,19837461.338499386 
 07/08  19:44:00,11071126.289267497,0.0,3209778.806389709,1600197.6150000002,0.0,19837389.07958194 
 07/08  19:45:00,11071111.97464217,0.0,3209764.1136664287,1600197.6150000002,0.0,19837316.95848292 
 07/08  19:46:00,11071097.834373798,0.0,3209749.599905462,1600197.6150000002,0.0,19837244.936535317 
 07/08  19:47:00,11071083.892483052,0.0,3209735.2897619517,1600197.6150000002,0.0,19837173.086419974 
 07/08  19:48:00,11071070.238141052,0.0,3209721.274762327,1600197.6150000002,0.0,19837101.614163324 
 07/08  19:49:00,11071056.549171701,0.0,3209707.2242207252,1600197.6150000002,0.0,19837030.07624616 
 07/08  19:50:00,11071042.807052473,0.0,3209693.1191253765,1600197.6150000002,0.0,19836958.565294012 
 07/08  19:51:00,11071029.10990193,0.0,3209679.06018649,1600197.6150000002,0.0,19836886.960625127 
 07/08  19:52:00,11071015.46710303,0.0,3209665.0570348604,1600197.6150000002,0.0,19836815.495667465 
 07/08  19:53:00,11071001.88609148,0.0,3209651.117302591,1600197.6150000002,0.0,19836744.009434387 
 07/08  19:54:00,11070988.372627316,0.0,3209637.246901866,1600197.6150000002,0.0,19836672.61973705 
 07/08  19:55:00,11070974.931030035,0.0,3209623.4502662723,1600197.6150000002,0.0,19836601.32213009 
 07/08  19:56:00,11070961.564432357,0.0,3209609.7306112773,1600197.6150000002,0.0,19836530.028826557 
 07/08  19:57:00,11070948.27585814,0.0,3209596.091040606,1600197.6150000002,0.0,19836458.88536581 
 07/08  19:58:00,11070935.067354303,0.0,3209582.5336552477,1600197.6150000002,0.0,19836387.747884694 
 07/08  19:59:00,11070921.94106751,0.0,3209569.0606585653,1600197.6150000002,0.0,19836316.733607013 
 07/08  20:00:00,11070908.898846157,0.0,3209555.673947777,1600197.6150000002,0.0,19836245.807190225 
