Date/Time,PV.Minute.PU,BAT.Minute.PU,baseline heating setpoint (C),baseline cooling setpoint (C),base LED intensity (-),smoothHtgSetC,smoothClgSetC,smoothLEDIntensity,clgMagnitude,htgMagnitude,ledMagnitude
 06/29  11:20:00,0.931327273,-0.1095592,18,20,0.5,18.074606355180002,19.895607381400012,0.6803177859499993,-0.021911840000000002,-0.019720656,-0.0054779600000000005
 06/29  11:21:00,0.584325736,0.207662736,18,20,0.5,18.0372270627,19.93713992860001,0.6699346491499992,0.0415325472,0.03737929248,0.0103831368
 06/29  11:22:00,0.934402619,-0.137416709,18,20,0.5,18.06196207032,19.90965658680001,0.6768054845999992,-0.027483341799999998,-0.02473500762,-0.00687083545
 06/29  11:23:00,0.931839831,-0.12990774,18,20,0.5,18.08534546352,19.88367503880001,0.6833008715999992,-0.025981548,-0.023383393199999998,-0.006495387
 06/29  11:24:00,0.93209611,-0.125756023,18,20,0.5,18.10798154766,19.85852383420001,0.6895886727499992,-0.025151204599999998,-0.02263608414,-0.00628780115
 06/29  11:25:00,0.893910564,-0.087647361,18,20,0.5,18.12375807264,19.84099436200001,0.6939710407999993,-0.0175294722,-0.015776524979999998,-0.00438236805
 06/29  11:26:00,0.964387242,-0.152383393,18,20,0.5,18.15118708338,19.81051768340001,0.7015902104499993,-0.0304766786,-0.02742901074,-0.00761916965
 06/29  11:27:00,0.967718867,-0.090440799,18,20,0.5,18.1674664272,19.79242952360001,0.7061122503999993,-0.0180881598,-0.01627934382,-0.00452203995
 06/29  11:28:00,0.350343162,0.492286008,18,20,0.5,18.07885494576,19.89088672520001,0.6814979499999992,0.0984572016,0.08861148144,0.0246143004
 06/29  11:29:00,0.330097135,0.451947719,18,20,0.5,17.99750435634,19.98127626900001,0.6589005640499992,0.0903895438,0.08135058942000001,0.022597385950000003
 06/29  11:30:00,0.906724505,-0.127139928,18,20,0.5,18.02038954338,19.95584828340001,0.6652575604499992,-0.0254279856,-0.02288518704,-0.006356996400000001
 06/29  11:31:00,0.943884936,-0.128344439,18,20,0.5,18.043491542399998,19.93017939560001,0.6716747823999992,-0.0256688878,-0.02310199902,-0.00641722195
 06/29  11:32:00,0.943116099,-0.126704254,18,20,0.5,18.066298308119997,19.90483854480001,0.6780099950999993,-0.0253408508,-0.022806765719999997,-0.0063352127
 06/29  11:33:00,0.944397494,-0.126729883,18,20,0.5,18.089109687059995,19.87949256820001,0.6843464892499993,-0.0253459766,-0.022811378939999998,-0.00633649415
 06/29  11:34:00,0.951317022,-0.131727319,18,20,0.5,18.112820604479996,19.853147104400012,0.6909328551999993,-0.026345463800000003,-0.023710917420000005,-0.006586365950000001
 06/29  11:35:00,0.450291907,0.32493593,18,20,0.5,18.054332137079996,19.918134290400012,0.6746860586999992,0.064987186,0.0584884674,0.0162467965
 06/29  11:36:00,0.469769098,0.255996925,18,20,0.5,18.008252690579997,19.969333675400012,0.6618862124499992,0.051199385,0.046079446499999996,0.01279984625
 06/29  11:37:00,0.677098672,0.019605331,18,20,0.5,18.008252690579997,19.969333675400012,0.6609059458999992,0.0,0.0,0.00098026655
 06/29  11:38:00,0.426970533,0.277396207,18,20,0.5,17.958321373319997,20.024812916800013,0.6470361355499992,0.055479241400000004,0.049931317260000004,0.013869810350000001
 06/29  11:39:00,0.768333936,-0.020143516,18,20,0.5,17.958321373319997,20.024812916800013,0.6480433113499992,0.0,0.0,-0.0010071758
 06/29  11:40:00,0.566898775,0.147309072,18,20,0.5,17.931805740359998,20.054274731200014,0.6406778577499992,0.029461814400000005,0.026515632960000004,0.007365453600000001
 06/29  11:41:00,0.750906976,-0.055996925,18,20,0.5,17.94188518686,20.043075346200013,0.6434777039999992,-0.011199385000000003,-0.010079446500000002,-0.0027998462500000002
 06/29  11:42:00,0.368795238,0.268682727,18,20,0.5,17.893522296,20.096811891600012,0.6300435676499991,0.05373654540000001,0.04836289086000001,0.01343413635
 06/29  11:43:00,0.560235525,0.038826243,18,20,0.5,17.893522296,20.096811891600012,0.6281022554999991,0.0,0.0,0.0019413121500000002
 06/29  11:44:00,0.963362127,-0.363095848,18,20,0.5,17.95887954864,20.024192722000013,0.646257047899999,-0.0726191696,-0.06535725264,-0.0181547924
 06/29  11:45:00,0.954648647,-0.303946694,18,20,0.5,18.01358995356,19.963403383200014,0.661454382599999,-0.06078933880000001,-0.054710404920000004,-0.015197334700000002
 06/29  11:46:00,0.948754234,-0.250153768,18,20,0.5,18.0586176318,19.913372629600012,0.673962070999999,-0.050030753600000005,-0.04502767824,-0.012507688400000001
 06/29  11:47:00,0.940040753,-0.215146079,18,20,0.5,18.097343926020002,19.87034341380001,0.684719374949999,-0.0430292158,-0.03872629422,-0.01075730395
 06/29  11:48:00,0.931583552,-0.156227576,18,20,0.5,18.1254648897,19.839097898600013,0.6925307537499991,-0.031245515200000004,-0.028120963680000003,-0.007811378800000001
 06/29  11:49:00,0.931839831,-0.140133265,18,20,0.5,18.1506888774,19.81107124560001,0.699537416999999,-0.028026653000000002,-0.025223987700000002,-0.0070066632500000005
 06/29  11:50:00,0.926714254,-0.09902614,18,20,0.5,18.1685135826,19.791266017600012,0.7044887239999991,-0.019805228,-0.0178247052,-0.004951307
 06/29  11:51:00,0.920563562,-0.07590979,18,20,0.5,18.1821773448,19.776084059600013,0.708284213499999,-0.015181958000000002,-0.013663762200000002,-0.0037954895000000006
 06/29  11:52:00,0.916206822,-0.016811891,18,20,0.5,18.1821773448,19.776084059600013,0.709124808049999,0.0,0.0,-0.00084059455
 06/29  11:53:00,0.915694264,0.019246541,18,20,0.5,18.1821773448,19.776084059600013,0.708162480999999,0.0,0.0,0.00096232705
 06/29  11:54:00,0.714002824,0.19600205,18,20,0.5,18.1468969758,19.815284469600012,0.698362378499999,0.03920041,0.035280369,0.009800102500000001
 06/29  11:55:00,0.91441287,-0.008431573,18,20,0.5,18.1468969758,19.815284469600012,0.6987839571499991,0.0,0.0,-0.00042157865
 06/29  11:56:00,0.910568688,-0.008405946,18,20,0.5,18.1468969758,19.815284469600012,0.6992042544499991,0.0,0.0,-0.00042029729999999997
 06/29  11:57:00,0.91441287,-0.014812916,18,20,0.5,18.1468969758,19.815284469600012,0.6999449002499991,0.0,0.0,-0.0007406458000000001
 06/29  11:58:00,0.913644034,-0.015838032,18,20,0.5,18.1468969758,19.815284469600012,0.7007368018499991,0.0,0.0,-0.0007919016
 06/29  11:59:00,0.914925428,-0.018810866,18,20,0.5,18.1468969758,19.815284469600012,0.7016773451499991,0.0,0.0,-0.0009405433
 06/29  12:00:00,0.91441287,-0.019528447,18,20,0.5,18.1468969758,19.815284469600012,0.7026537674999991,0.0,0.0,-0.0009764223500000001
 06/29  12:01:00,0.91671938,-0.022219375,18,20,0.5,18.1468969758,19.815284469600012,0.7037647362499991,0.0,0.0,-0.00111096875
 06/29  12:02:00,0.920051005,-0.025166582,18,20,0.5,18.1468969758,19.815284469600012,0.7050230653499991,0.0,0.0,-0.0012583291000000001
 06/29  12:03:00,0.920307283,-0.024961558,18,20,0.5,18.1468969758,19.815284469600012,0.7062711432499992,0.0,0.0,-0.0012480779
 06/29  12:04:00,0.92107612,-0.005023065,18,20,0.5,18.1468969758,19.815284469600012,0.7065222964999992,0.0,0.0,-0.00025115325000000003
 06/29  12:05:00,0.921588678,-0.004818042,18,20,0.5,18.1468969758,19.815284469600012,0.7067631985999993,0.0,0.0,-0.0002409021
 06/29  12:06:00,0.919794726,-0.002101487,18,20,0.5,18.1468969758,19.815284469600012,0.7068682729499992,0.0,0.0,-0.00010507435
 06/29  12:07:00,0.924920302,-0.006176319,18,20,0.5,18.1468969758,19.815284469600012,0.7071770888999992,0.0,0.0,-0.00030881595000000004
 06/29  12:08:00,0.932352389,-0.011737571,18,20,0.5,18.1468969758,19.815284469600012,0.7077639674499991,0.0,0.0,-0.0005868785500000001
 06/29  12:09:00,0.799087396,0.109943619,18,20,0.5,18.12710712438,19.837273193400012,0.7022667864999992,0.021988723800000005,0.019789851420000004,0.0054971809500000005
 06/29  12:10:00,0.922613793,-0.012762686,18,20,0.5,18.12710712438,19.837273193400012,0.7029049207999992,0.0,0.0,-0.0006381343
 06/29  12:11:00,0.922101235,-0.011711942,18,20,0.5,18.12710712438,19.837273193400012,0.7034905178999992,0.0,0.0,-0.0005855971
 06/29  12:12:00,0.922613793,-0.011968221,18,20,0.5,18.12710712438,19.837273193400012,0.7040889289499992,0.0,0.0,-0.00059841105
 06/29  12:13:00,0.922357514,-0.011506919,18,20,0.5,18.12710712438,19.837273193400012,0.7046642748999992,0.0,0.0,-0.00057534595
 06/29  12:14:00,0.927226812,-0.015761148,18,20,0.5,18.12710712438,19.837273193400012,0.7054523322999992,0.0,0.0,-0.0007880574
 06/29  12:15:00,0.923126351,-0.01150692,18,20,0.5,18.12710712438,19.837273193400012,0.7060276782999991,0.0,0.0,-0.000575346
 06/29  12:16:00,0.931070994,-0.018323936,18,20,0.5,18.12710712438,19.837273193400012,0.7069438750999991,0.0,0.0,-0.0009161968
 06/29  12:17:00,0.94080959,-0.026473603,18,20,0.5,18.12710712438,19.837273193400012,0.7082675552499991,0.0,0.0,-0.00132368015
 06/29  12:18:00,0.950804464,-0.03462327,18,20,0.5,18.12710712438,19.837273193400012,0.7099987187499991,0.0,0.0,-0.0017311635
 06/29  12:19:00,0.961055618,-0.028677602,18,20,0.5,18.12710712438,19.837273193400012,0.7114325988499991,0.0,0.0,-0.0014338801
 06/29  12:20:00,0.981301645,-0.043054843,18,20,0.5,18.12710712438,19.837273193400012,0.7135853409999992,0.0,0.0,-0.0021527421500000003
 06/29  12:21:00,0.765771148,0.156842645,18,20,0.5,18.09887544828,19.868641722400014,0.7057432087499992,0.031368529,0.028231676100000002,0.00784213225
 06/29  12:22:00,0.289348801,0.569938493,18,20,0.5,17.99628651954,19.982629421000013,0.6772462840999992,0.11398769859999999,0.10258892874,0.02849692465
 06/29  12:23:00,0.277047417,0.517708867,18,20,0.5,17.903098923479998,20.086171194400013,0.6513608407499992,0.1035417734,0.09318759605999999,0.02588544335
 06/29  12:24:00,0.402367765,0.339902614,18,20,0.5,17.84191645296,20.154151717200012,0.6343657100499992,0.0679805228,0.061182470520000004,0.0169951307
 06/29  12:25:00,0.97156305,-0.224449001,18,20,0.5,17.88231727314,20.109261917000012,0.6455881600999992,-0.044889800199999996,-0.04040082018,-0.01122245005
 06/29  12:26:00,0.973869559,-0.222475653,18,20,0.5,17.92236289068,20.06476678640001,0.6567119427499992,-0.0444951306,-0.04004561754,-0.01112378265
 06/29  12:27:00,0.956442599,-0.203485392,18,20,0.5,17.95899026124,20.02406970800001,0.6668862123499992,-0.040697078399999996,-0.03662737056,-0.0101742696
 06/29  12:28:00,0.375458488,0.319964121,18,20,0.5,17.90139671946,20.08806253220001,0.6508880062999992,0.0639928242,0.05759354178,0.01599820605
 06/29  12:29:00,0.317795751,0.313300871,18,20,0.5,17.845002562679998,20.15072270640001,0.6352229627499992,0.0626601742,0.056394156779999996,0.01566504355
 06/29  12:30:00,0.324971558,0.240492056,18,20,0.5,17.801713992599996,20.198821117600012,0.6231983599499993,0.048098411199999996,0.04328857008,0.0120246028
 06/29  12:31:00,0.278072532,0.23862122,18,20,0.5,17.758762172999997,20.246545361600013,0.6112672989499993,0.047724244,0.0429518196,0.011931061
 06/29  12:32:00,0.269359052,0.245335725,18,20,0.5,17.714601742499998,20.295612506600012,0.5990005126999993,0.049067145,0.0441604305,0.012266786250000002
 06/29  12:33:00,0.319333424,0.199589954,18,20,0.5,17.678675550779996,20.33553049740001,0.5890210149999994,0.039917990800000004,0.03592619172,0.009979497700000001
 06/29  12:34:00,0.84214224,-0.279241415,18,20,0.5,17.728939005479997,20.27968221440001,0.6029830857499994,-0.055848283,-0.050263454699999995,-0.01396207075
 06/29  12:35:00,0.89032266,-0.335545874,18,20,0.5,17.789337262799997,20.212573039600013,0.6197603794499994,-0.0671091748,-0.06039825732000001,-0.0167772937
 06/29  12:36:00,0.970794213,-0.416324961,18,20,0.5,17.864275755779996,20.129308047400013,0.6405766274999994,-0.0832649922,-0.07493849298000001,-0.02081624805
 06/29  12:37:00,0.961055618,-0.406125064,18,20,0.5,17.937378267299994,20.048083034600012,0.6608828806999995,-0.0812250128,-0.07310251152,-0.0203062532
 06/29  12:38:00,0.961568175,-0.348026653,18,20,0.5,18.000023064839993,19.97847770400001,0.6782842133499994,-0.0696053306,-0.06264479754,-0.01740133265
 06/29  12:39:00,0.965412358,-0.287109175,18,20,0.5,18.051702716339992,19.92105586900001,0.6926396720999994,-0.057421835000000004,-0.0516796515,-0.014355458750000001
 06/29  12:40:00,0.974382117,-0.231137878,18,20,0.5,18.093307534379992,19.87482829340001,0.7041965659999995,-0.0462275756,-0.041604818040000005,-0.0115568939
 06/29  12:41:00,0.977201184,-0.16404408,18,20,0.5,18.122835468779993,19.84201947740001,0.7123987699999995,-0.032808816000000005,-0.029527934400000004,-0.008202204000000001
 06/29  12:42:00,0.981814203,-0.097411584,18,20,0.5,18.140369553899994,19.82253716060001,0.7172693491999995,-0.0194823168,-0.01753408512,-0.0048705792
 06/29  12:43:00,0.934658898,0.011276269,18,20,0.5,18.140369553899994,19.82253716060001,0.7167055357499995,0.0,0.0,0.0005638134500000001
 06/29  12:44:00,0.451573301,0.455304972,18,20,0.5,18.058414658939995,19.91359815500001,0.6939402871499996,0.0910609944,0.08195489496,0.0227652486
 06/29  12:45:00,0.984120712,-0.067862634,18,20,0.5,18.070629933059994,19.90002562820001,0.6973334188499996,-0.013572526800000002,-0.012215274120000001,-0.0033931317000000004
 06/29  12:46:00,0.990015126,-0.071834957,18,20,0.5,18.083560225319992,19.88565863680001,0.7009251666999996,-0.014366991400000001,-0.012930292260000002,-0.0035917478500000002
 06/29  12:47:00,0.911337524,0.001870836,18,20,0.5,18.083560225319992,19.88565863680001,0.7008316248999996,0.0,0.0,9.35418e-05
 06/29  12:48:00,0.443884936,0.4175551,18,20,0.5,18.00840030731999,19.96916965680001,0.6799538698999996,0.08351102,0.075159918,0.020877755
 06/29  12:49:00,0.965412358,-0.103972322,18,20,0.5,18.027115325279993,19.948375192400007,0.6851524859999997,-0.0207944644,-0.01871501796,-0.005198616100000001
 06/29  12:50:00,0.947985397,-0.089185033,18,20,0.5,18.043168631219995,19.930538185800007,0.6896117376499997,-0.0178370066,-0.01605330594,-0.00445925165
 06/29  12:51:00,0.576381092,0.242337263,18,20,0.5,17.999547923879994,19.979005638400007,0.6774948744999997,0.0484674526,0.04362070734,0.01211686315
 06/29  12:52:00,0.803956694,-0.00302409,18,20,0.5,17.999547923879994,19.979005638400007,0.6776460789999996,0.0,0.0,-0.0001512045
 06/29  12:53:00,0.26525859,0.468733983,18,20,0.5,17.915175806939995,20.07275243500001,0.6542093798499996,0.09374679660000002,0.08437211694,0.023436699150000004
 06/29  12:54:00,0.358287806,0.366376218,18,20,0.5,17.849228087699995,20.14602767860001,0.6358905689499996,0.0732752436,0.06594771924,0.0183188109
 06/29  12:55:00,0.947985397,-0.226934905,18,20,0.5,17.890076370599996,20.10064069760001,0.6472373141999996,-0.04538698100000001,-0.040848282900000005,-0.01134674525
 06/29  12:56:00,0.943116099,-0.22675551,18,20,0.5,17.930892362399995,20.05528959560001,0.6585750896999997,-0.045351102000000004,-0.0408159918,-0.011337775500000001
 06/29  12:57:00,0.933121225,-0.214582266,18,20,0.5,17.969517170279996,20.01237314240001,0.6693042029999997,-0.042916453199999996,-0.03862480788,-0.0107291133
 06/29  12:58:00,0.919025889,-0.152972834,18,20,0.5,17.997052280399995,19.981778575600007,0.6769528446999997,-0.0305945668,-0.02753511012,-0.0076486417
 06/29  12:59:00,0.929533321,-0.16706817,18,20,0.5,18.027124550999996,19.94836494160001,0.6853062531999997,-0.033413634,-0.030072270599999996,-0.0083534085
 06/29  13:00:00,0.935427734,-0.174218349,18,20,0.5,18.058483853819997,19.913521271800008,0.6940171706499997,-0.0348436698,-0.03135930282,-0.00871091745
 06/29  13:01:00,0.954392368,-0.155381856,18,20,0.5,18.0864525879,19.882444900600007,0.7017862634499997,-0.0310763712,-0.02796873408,-0.007769092800000001
 06/29  13:02:00,0.950291907,-0.136647873,18,20,0.5,18.111049205039997,19.855115326000007,0.7086186570999997,-0.027329574600000003,-0.024596617140000002,-0.006832393650000001
 06/29  13:03:00,0.341885961,0.47942081,18,20,0.5,18.024753459239996,19.950999488000008,0.6846476165999997,0.095884162,0.0862957458,0.0239710405
 06/29  13:04:00,0.849830605,0.020630446,18,20,0.5,18.024753459239996,19.950999488000008,0.6836160942999997,0.0,0.0,0.0010315223
 06/29  13:05:00,0.722716304,0.125217837,18,20,0.5,18.002214248579996,19.97604305540001,0.6773552024499997,0.0250435674,0.022539210660000003,0.00626089185
 06/29  13:06:00,0.924664024,-0.07857509,18,20,0.5,18.016357764779997,19.960328037400007,0.6812839569499997,-0.015715018,-0.0141435162,-0.0039287545
 06/29  13:07:00,0.917744495,-0.073193234,18,20,0.5,18.029532546899997,19.945689390600005,0.6849436186499996,-0.014638646799999998,-0.013174782119999999,-0.0036596617
 06/29  13:08:00,0.901086371,-0.058329062,18,20,0.5,18.040031778059998,19.934023578200005,0.6878600717499996,-0.0116658124,-0.01049923116,-0.0029164531000000003
 06/29  13:09:00,0.906211948,-0.065786776,18,20,0.5,18.051873397739996,19.920866223000004,0.6911494105499997,-0.0131573552,-0.01184161968,-0.0032893388000000004
 06/29  13:10:00,0.753469764,0.068759611,18,20,0.5,18.039496667759995,19.934618145200005,0.6877114299999997,0.013751922199999999,0.012376729979999999,0.00343798055
 06/29  13:11:00,0.899804977,-0.083034341,18,20,0.5,18.054442849139996,19.918011277000005,0.6918631470499996,-0.0166068682,-0.01494618138,-0.00415171705
 06/29  13:12:00,0.903905438,-0.091773449,18,20,0.5,18.070962069959997,19.899656587200006,0.6964518194999997,-0.018354689800000004,-0.016519220820000003,-0.00458867245
 06/29  13:13:00,0.912875197,-0.043644285,18,20,0.5,18.070962069959997,19.899656587200006,0.6986340337499997,0.0,0.0,-0.00218221425
 06/29  13:14:00,0.921844956,-0.045412609,18,20,0.5,18.070962069959997,19.899656587200006,0.7009046641999996,0.0,0.0,-0.00227063045
 06/29  13:15:00,0.893910564,-0.000358791,18,20,0.5,18.070962069959997,19.899656587200006,0.7009226037499996,0.0,0.0,-1.793955e-05
 06/29  13:16:00,0.314207847,0.518298309,18,20,0.5,17.977668374339995,20.003316249000004,0.6750076882999996,0.1036596618,0.09329369562,0.02591491545
 06/29  13:17:00,0.895448237,-0.065171707,18,20,0.5,17.989399281599994,19.990281907600004,0.6782662736499996,-0.0130343414,-0.01173090726,-0.00325858535
 06/29  13:18:00,0.600215023,0.199974372,18,20,0.5,17.953403894639994,20.030276782000005,0.6682675550499996,0.039994874400000005,0.03599538696,0.009998718600000001
 06/29  13:19:00,0.970794213,-0.164146591,18,20,0.5,17.982950281019995,19.997447463800004,0.6764748845999996,-0.032829318200000006,-0.029546386380000005,-0.008207329550000001
 06/29  13:20:00,0.456698877,0.320271656,18,20,0.5,17.925301382939995,20.061501795000005,0.6604613017999996,0.06405433120000001,0.057648898080000004,0.016013582800000002
 06/29  13:21:00,0.948497955,-0.166658124,18,20,0.5,17.955299845259994,20.028170170200006,0.6687942079999997,-0.0333316248,-0.02999846232,-0.0083329062
 06/29  13:22:00,0.927483091,-0.143285495,18,20,0.5,17.981091234359994,19.999513071200006,0.6759584827499997,-0.028657099000000005,-0.025791389100000003,-0.007164274750000001
 06/29  13:23:00,0.919538447,-0.134674526,18,20,0.5,18.005332649039993,19.972578166000005,0.6826922090499997,-0.026934905199999998,-0.02424141468,-0.0067337262999999994
 06/29  13:24:00,0.921588678,-0.136750385,18,20,0.5,18.029947718339994,19.945228089000004,0.6895297282999997,-0.027350077,-0.0246150693,-0.00683751925
 06/29  13:25:00,0.935171456,-0.146207074,18,20,0.5,18.056264991659994,19.915986674200003,0.6968400819999997,-0.029241414799999997,-0.026317273319999997,-0.0073103537
 06/29  13:26:00,0.949779349,-0.097257816,18,20,0.5,18.073771398539993,19.896535111000002,0.7017029727999997,-0.0194515632,-0.01750640688,-0.0048628908
 06/29  13:27:00,0.980020251,-0.119041517,18,20,0.5,18.095198871599994,19.872726807600003,0.7076550486499997,-0.0238083034,-0.02142747306,-0.00595207585
 06/29  13:28:00,0.750138139,0.125832907,18,20,0.5,18.072548948339993,19.897893389000004,0.7013634032999997,0.0251665814,0.02264992326,0.00629164535
 06/29  13:29:00,0.473100723,0.353100974,18,20,0.5,18.008990773019992,19.968513583800004,0.6837083545999997,0.07062019480000001,0.06355817532000001,0.017655048700000002
 06/29  13:30:00,0.850599441,0.014992312,18,20,0.5,18.008990773019992,19.968513583800004,0.6829587389999997,0.0,0.0,0.0007496156000000001
 06/29  13:31:00,0.8026753,0.048334188,18,20,0.5,18.008990773019992,19.968513583800004,0.6805420295999997,0.0,0.0,0.0024167094
 06/29  13:32:00,0.879046392,-0.032880574,18,20,0.5,18.008990773019992,19.968513583800004,0.6821860582999997,0.0,0.0,-0.0016440287000000003
 06/29  13:33:00,0.982583039,-0.130112762,18,20,0.5,18.032411070179993,19.942491031400003,0.6886916963999997,-0.0260225524,-0.02342029716,-0.0065056381
 06/29  13:34:00,0.383146853,0.415479241,18,20,0.5,17.957624806799995,20.025586879600002,0.6679177343499997,0.0830958482,0.07478626338,0.02077396205
 06/29  13:35:00,0.349830605,0.390261404,18,20,0.5,17.887377754079996,20.103639160400004,0.6484046641499996,0.0780522808,0.07024705272,0.0195130702
 06/29  13:36:00,0.399292419,0.285750897,18,20,0.5,17.835942592619997,20.160789339800004,0.6341171192999997,0.0571501794,0.051435161459999997,0.01428754485
 06/29  13:37:00,0.376483603,0.248206048,18,20,0.5,17.791265503979997,20.210430549400005,0.6217068168999997,0.0496412096,0.04467708864,0.012410302400000002
 06/29  13:38:00,0.314720405,0.266427473,18,20,0.5,17.743308558839995,20.263716044000006,0.6083854432499998,0.05328549460000001,0.047956945140000005,0.013321373650000003
 06/29  13:39:00,0.341373403,0.226601743,18,20,0.5,17.702520245099997,20.309036392600007,0.5970553560999998,0.0453203486,0.04078831374,0.011330087150000001
 06/29  13:40:00,0.319333424,0.19551512,18,20,0.5,17.667327523499996,20.348139416600006,0.5872796000999998,0.039103024,0.035192721600000004,0.009775756
 06/29  13:41:00,0.324459001,0.142567913,18,20,0.5,17.641665299159996,20.376652999200005,0.5801512044499998,0.028513582599999997,0.025662224339999998,0.00712839565
 06/29  13:42:00,0.961311896,-0.486058431,18,20,0.5,17.729155816739997,20.279441313000003,0.6044541259999998,-0.0972116862,-0.08749051758,-0.024302921550000002
 06/29  13:43:00,0.626355464,-0.186724757,18,20,0.5,17.762766272999997,20.2420963616,0.6137903638499999,-0.0373449514,-0.03361045626,-0.00933623785
 06/29  13:44:00,0.743731169,-0.26804203,18,20,0.5,17.811013838399997,20.188487955600003,0.6271924653499998,-0.053608406,-0.0482475654,-0.0134021015
 06/29  13:45:00,0.487708616,0.001768324,18,20,0.5,17.811013838399997,20.188487955600003,0.6271040491499998,0.0,0.0,8.84162e-05
 06/29  13:46:00,0.513849057,-0.012916453,18,20,0.5,17.811013838399997,20.188487955600003,0.6277498717999999,0.0,0.0,-0.00064582265
 06/29  13:47:00,0.328303183,0.167811379,18,20,0.5,17.78080779018,20.222050231400004,0.6193593028499998,0.0335622758,0.03020604822,0.008390568950000002
 06/29  13:48:00,0.298831117,0.195694516,18,20,0.5,17.745582777299997,20.261189134600006,0.6095745770499998,0.039138903200000005,0.03522501288,0.009784725800000001
 06/29  13:49:00,0.290117637,0.199282419,18,20,0.5,17.70971194188,20.301045618400007,0.5996104560999999,0.039856483799999995,0.03587083542,0.00996412095
 06/29  13:50:00,0.278072532,0.207201435,18,20,0.5,17.67241568358,20.342485905400007,0.5892503843499999,0.041440287,0.037296258299999996,0.01036007175
 06/29  13:51:00,0.279610205,0.201178883,18,20,0.5,17.63620348464,20.382721682000007,0.5791914401999999,0.0402357766,0.03621219894,0.01005894415
 06/29  13:52:00,0.283966945,0.129087647,18,20,0.5,17.612967708179998,20.408539211400008,0.57273705785,0.025817529400000004,0.023235776460000003,0.00645438235
 06/29  13:53:00,0.288579964,0.090697078,18,20,0.5,17.59664223414,20.42667862700001,0.56820220395,0.0181394156,0.01632547404,0.0045348539
 06/29  13:54:00,0.302931579,0.032265505,18,20,0.5,17.59664223414,20.42667862700001,0.5665889287,0.0,0.0,0.00161327525
 06/29  13:55:00,0.291399031,0.024167094,18,20,0.5,17.59664223414,20.42667862700001,0.565380574,0.0,0.0,0.0012083547
 06/29  13:56:00,0.286273455,0.00653511,18,20,0.5,17.59664223414,20.42667862700001,0.5650538184999999,0.0,0.0,0.00032675550000000003
 06/29  13:57:00,0.278841369,0.009021014,18,20,0.5,17.59664223414,20.42667862700001,0.5646027678,0.0,0.0,0.00045105070000000006
 06/29  13:58:00,0.271665561,0.013480267,18,20,0.5,17.59664223414,20.42667862700001,0.56392875445,0.0,0.0,0.0006740133500000001
 06/29  13:59:00,0.265002312,0.017631983,18,20,0.5,17.59664223414,20.42667862700001,0.5630471553,0.0,0.0,0.0008815991500000001
 06/29  14:00:00,0.25654511,0.023936443,18,20,0.5,17.59664223414,20.42667862700001,0.56185033315,0.0,0.0,0.0011968221500000002
 06/29  14:01:00,0.246550236,0.03062532,18,20,0.5,17.59664223414,20.42667862700001,0.56031906715,0.0,0.0,0.001531266
 06/29  14:02:00,0.235273967,0.037032291,18,20,0.5,17.59664223414,20.42667862700001,0.5584674526,0.0,0.0,0.00185161455
 06/29  14:03:00,0.223485141,0.042311635,18,20,0.5,17.59664223414,20.42667862700001,0.5563518708499999,0.0,0.0,0.00211558175
 06/29  14:04:00,0.211696315,0.044976935,18,20,0.5,17.59664223414,20.42667862700001,0.5541030240999999,0.0,0.0,0.00224884675
 06/29  14:05:00,0.200932604,0.046694003,18,20,0.5,17.59664223414,20.42667862700001,0.5517683239499999,0.0,0.0,0.00233470015
 06/29  14:06:00,0.19298796,0.045310098,18,20,0.5,17.59664223414,20.42667862700001,0.5495028190499999,0.0,0.0,0.0022655049
 06/29  14:07:00,0.187862383,0.041337776,18,20,0.5,17.59664223414,20.42667862700001,0.5474359302499998,0.0,0.0,0.0020668888
 06/29  14:08:00,0.181711691,0.038493081,18,20,0.5,17.59664223414,20.42667862700001,0.5455112761999998,0.0,0.0,0.00192465405
 06/29  14:09:00,0.174792163,0.036391594,18,20,0.5,17.59664223414,20.42667862700001,0.5436916964999998,0.0,0.0,0.0018195797
 06/29  14:10:00,0.16659124,0.03559713,18,20,0.5,17.59664223414,20.42667862700001,0.5419118399999998,0.0,0.0,0.0017798565
 06/29  14:11:00,0.159927991,0.033598155,18,20,0.5,17.59664223414,20.42667862700001,0.5402319322499998,0.0,0.0,0.00167990775
 06/29  14:12:00,0.159671712,0.026294208,18,20,0.5,17.59664223414,20.42667862700001,0.5389172218499998,0.0,0.0,0.0013147104
 06/29  14:13:00,0.161721943,0.018067657,18,20,0.5,17.59664223414,20.42667862700001,0.5380138389999998,0.0,0.0,0.0009033828500000001
 06/29  14:14:00,0.167360077,0.007995899,18,20,0.5,17.59664223414,20.42667862700001,0.5376140440499998,0.0,0.0,0.0003997949500000001
 06/29  14:15:00,0.174023326,-0.001358277,18,20,0.5,17.59664223414,20.42667862700001,0.5376819578999998,0.0,0.0,-6.791385e-05
 06/29  14:16:00,0.17761123,-0.006483854,18,20,0.5,17.59664223414,20.42667862700001,0.5380061505999998,0.0,0.0,-0.0003241927
 06/29  14:17:00,0.178123788,-0.007970272,18,20,0.5,17.59664223414,20.42667862700001,0.5384046641999998,0.0,0.0,-0.00039851360000000007
