DATE (MM/DD/YYYY),HOUR-MST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Air Temperature [deg C],Avg Dew Point Temp [deg C],Avg Rel Humidity [%],Avg Avg Wind Speed @ 10m [m/s],Avg Station Pressure [mBar]
1/12/2024,2,-1.7309,0.3463,0.0000,-14.0890,-18.3293,70.2687,2.0334,821.7074
1/12/2024,3,-1.7138,0.1799,0.0000,-13.9245,-18.3010,69.4900,3.4200,821.6643
1/12/2024,4,-2.0106,0.8379,0.0000,-12.0605,-18.0400,61.1517,4.2411,821.3408
1/12/2024,5,-2.0964,0.2739,0.0000,-10.3750,-17.5625,55.5838,5.5959,821.1940
1/12/2024,6,-2.0576,-0.1094,0.0000,-10.2102,-17.7280,54.1145,5.8626,821.2636
1/12/2024,7,-1.9843,-0.2250,0.0410,-9.3548,-17.9190,49.7702,6.6994,821.2257
1/12/2024,8,27.0236,243.4520,13.2652,-11.2598,-18.6260,54.5213,3.5906,821.1248
1/12/2024,9,185.3152,654.3044,69.8832,-7.0701,-17.1537,44.7705,2.9158,821.2436
1/12/2024,10,283.7408,587.9399,86.6807,-3.8401,-18.4252,31.4773,6.5709,820.9297
1/12/2024,11,408.8058,739.7615,102.3509,-1.7378,-19.3733,24.6457,7.6497,820.5863
1/12/2024,12,528.7990,971.0748,71.3679,-0.2037,-19.1895,22.3627,7.3478,819.6256
1/12/2024,13,531.0461,966.6283,69.5126,0.3592,-19.0583,21.7083,6.9633,818.8365
1/12/2024,14,472.7524,925.4680,68.8730,0.3111,-19.0227,21.8633,7.4663,818.4669
1/12/2024,15,345.3418,799.9173,62.1405,0.2088,-18.9597,22.1407,7.4107,818.2642
1/12/2024,16,190.4745,642.7161,45.1871,-0.0213,-18.3410,23.7315,5.7092,818.1970
1/12/2024,17,33.2929,153.7628,20.6975,-1.9852,-17.6268,29.2090,3.1155,818.2571
1/12/2024,18,-1.4645,-1.1788,0.1765,-5.6188,-17.3152,39.2513,2.4673,817.8451
1/12/2024,19,-1.1896,-1.1111,-0.1246,-9.0789,-16.5002,55.1022,2.0892,817.6062
1/12/2024,20,-1.6195,0.4920,-0.0001,-6.7236,-16.1287,47.2138,0.5577,817.3431
1/12/2024,21,-0.2855,-2.6516,-0.2696,-13.7353,-15.9213,83.9455,7.5592,818.3444
1/12/2024,22,-0.3856,-0.6628,0.0000,-16.3738,-18.1193,86.3817,6.8835,819.9635
1/12/2024,23,-0.3506,-0.4558,0.0000,-18.2492,-20.0772,85.5733,5.1559,821.3882
1/13/2024,0,-0.5040,-0.0077,0.0000,-18.8450,-20.9363,83.5600,4.1899,821.9217
1/13/2024,1,-0.5041,0.0290,0.0000,-18.8567,-21.1415,82.1617,3.4917,822.0389
1/13/2024,2,-0.4407,-0.1374,0.0000,-19.0707,-21.3072,82.4783,3.5531,822.2789
1/13/2024,3,-0.2610,-0.5540,0.0000,-20.4187,-22.4747,83.6100,4.2134,822.9210
1/13/2024,4,-0.4335,-0.2099,0.0000,-21.3312,-23.5687,82.1517,3.6032,823.4139
1/13/2024,5,-0.5044,-0.2397,0.0000,-22.1217,-24.5103,80.9333,3.5816,823.7960
1/13/2024,6,-0.5045,-0.2737,0.0000,-22.8030,-25.2295,80.5483,3.4727,824.8423
1/13/2024,7,-0.8492,-0.7462,0.0000,-24.2220,-26.6863,80.0578,3.4216,825.8737
1/13/2024,8,17.9125,0.0526,21.6247,-25.2303,-27.7310,79.6257,2.5923,826.7268
1/13/2024,9,193.9300,1.6811,212.8843,-23.8673,-26.8307,76.5427,3.3023,827.4104
1/13/2024,10,349.8641,1.1361,357.4925,-23.1533,-26.6697,72.8988,3.3080,827.9393
1/13/2024,11,476.8011,1.0940,470.9015,-22.1333,-26.0490,70.4898,2.9569,828.1822
1/13/2024,12,560.7898,1.2521,544.1043,-21.4053,-25.4657,69.7392,3.1152,827.9490
1/13/2024,13,566.5499,0.8769,548.8527,-20.4870,-25.1117,66.4853,2.7000,827.5848
1/13/2024,14,510.5913,0.4787,496.9773,-19.5945,-24.7003,63.8685,2.3019,827.2964
1/13/2024,15,393.8991,0.1476,391.6169,-19.3268,-24.5197,63.4392,3.1330,827.5321
1/13/2024,16,218.9238,-0.1205,226.5906,-19.6900,-25.0110,62.6137,3.4906,828.2324
1/13/2024,17,48.7365,-0.8729,59.0476,-21.2877,-25.7327,67.4085,2.8614,828.7106
1/13/2024,18,-0.6790,-0.7766,0.2518,-23.6063,-26.9555,73.9427,2.1074,828.7173
1/13/2024,19,-1.0192,0.0884,0.0000,-24.4363,-27.2080,77.7915,2.3718,828.8022
1/13/2024,20,-1.0085,-0.0470,0.0000,-23.9743,-26.8103,77.4142,1.4564,828.7417
1/13/2024,21,-0.9429,-0.3122,0.0000,-24.6522,-27.3945,77.9705,0.9819,828.5266
1/13/2024,22,-0.8320,0.4815,0.0000,-24.6478,-27.2078,79.2860,1.1226,828.0306
1/13/2024,23,-0.6741,0.2357,0.0000,-23.7027,-26.1880,79.9783,0.5104,827.4962
1/14/2024,0,-0.6338,-0.1459,0.0000,-23.8345,-26.2653,80.3703,0.5622,826.7277
1/14/2024,1,-0.7756,0.1632,0.0000,-23.6380,-26.0630,80.4427,0.0436,826.3698
1/14/2024,2,-0.5047,0.0000,0.0000,-23.6865,-26.0628,80.7850,0.6734,826.5865
1/14/2024,3,-0.5047,0.0879,0.0000,-23.5455,-25.9843,80.3580,0.2238,826.8128
1/14/2024,4,-0.5051,0.4035,0.0000,-23.1208,-25.6333,79.8750,0.1648,826.2987
1/14/2024,5,-0.5141,0.0019,0.0000,-22.6645,-25.0942,80.5490,0.1577,825.9574
1/14/2024,6,-0.6062,0.4885,0.0000,-21.8235,-24.3262,80.1568,0.2505,825.7739
1/14/2024,7,-0.4877,0.0005,0.0000,-21.3985,-24.0687,79.0243,0.1782,825.9466
1/14/2024,8,18.1083,0.0985,21.5402,-21.4627,-24.1160,79.1418,0.0356,826.0813
1/14/2024,9,172.9482,1.9568,185.2436,-20.6215,-23.8083,75.6033,1.3547,826.5829
1/14/2024,10,253.1448,0.8650,261.2256,-19.9193,-23.2570,74.7307,2.7894,827.4789
1/14/2024,11,477.8652,1.9443,480.7101,-18.4518,-22.8502,68.3575,2.5277,827.8473
1/14/2024,12,516.1613,124.9937,463.2829,-17.2272,-22.7833,61.9840,2.1689,827.2797
1/14/2024,13,486.4649,502.8354,247.9873,-16.2693,-22.0873,60.8132,2.2601,826.3568
1/14/2024,14,493.5057,925.8340,81.0705,-15.3595,-21.8315,57.6633,1.7459,825.8472
1/14/2024,15,362.9843,784.3264,85.3581,-14.1245,-21.1363,55.3767,1.0794,825.8826
1/14/2024,16,219.4721,745.8527,52.1147,-13.4807,-20.8478,53.8492,0.9725,825.9454
1/14/2024,17,52.5257,331.1345,21.8020,-14.2203,-20.7113,57.9585,0.2703,825.7690
1/14/2024,18,-0.4917,-1.6536,0.3813,-17.8473,-21.8223,71.1713,0.1179,825.5942
1/14/2024,19,-0.9205,-0.4513,0.0000,-19.9615,-22.8347,77.8720,1.6827,824.9536
1/14/2024,20,-0.9638,-0.2124,0.0000,-19.6513,-22.3925,78.8210,0.4179,824.5552
1/14/2024,21,-1.0417,0.2220,0.0000,-20.0842,-22.5307,80.8323,3.0903,823.4025
1/14/2024,22,-0.7209,-0.2474,0.0000,-19.7707,-22.3225,80.1590,1.5998,823.3138
1/14/2024,23,-0.6710,0.0626,0.0000,-19.5078,-21.9462,80.9840,0.3994,823.3030
1/15/2024,0,-0.8846,-0.1098,0.0000,-20.3278,-22.6170,81.9300,2.0564,823.5744
1/15/2024,1,-0.5189,0.5385,0.0000,-20.1237,-22.3273,82.5817,1.7478,824.0854
1/15/2024,2,-0.2244,0.4669,0.0000,-18.3695,-20.6943,81.9467,3.7823,825.5500
1/15/2024,3,-0.1948,0.2422,0.0000,-17.8642,-20.1282,82.4585,3.2740,826.9290
1/15/2024,4,-0.3313,-0.2264,0.0000,-18.1195,-20.2888,83.0950,4.0393,827.6118
1/15/2024,5,-0.3566,-0.0147,0.0000,-18.7037,-20.7190,84.1233,4.0525,828.0982
1/15/2024,6,-0.2729,-0.3287,0.0000,-19.5852,-21.6965,83.3250,5.9933,829.1587
1/15/2024,7,-0.1810,-0.3663,0.0000,-20.8725,-23.3093,80.7807,7.2863,831.0514
1/15/2024,8,17.1163,-0.0203,17.9239,-21.6653,-24.1733,80.1427,6.4061,832.5199
1/15/2024,9,73.3336,0.1705,76.6422,-21.8660,-24.5715,78.7032,6.6191,833.9619
1/15/2024,10,150.4109,0.4214,157.7777,-22.0175,-24.6447,79.2367,5.7989,835.5920
1/15/2024,11,203.4906,0.8057,213.7667,-21.7882,-24.7787,76.7388,4.0363,836.4746
1/15/2024,12,221.7671,0.4832,233.2485,-21.5323,-24.7685,75.1020,3.6478,836.5146
1/15/2024,13,226.3966,0.5168,238.1397,-21.6217,-24.8202,75.3372,3.2712,836.2295
1/15/2024,14,285.9912,1.8818,298.3808,-20.5980,-24.0650,73.7602,1.4842,836.0148
1/15/2024,15,327.6135,0.6045,336.8889,-19.4493,-23.9512,67.4712,2.0461,835.8553
1/15/2024,16,239.3208,-0.1466,248.2904,-19.0745,-24.6268,61.5182,1.9116,835.9529
1/15/2024,17,60.9668,-0.7220,77.9415,-19.5932,-25.3812,60.1788,0.6095,836.0275
1/15/2024,18,0.0203,-2.9931,0.5315,-27.6313,-31.0063,73.0032,1.8645,835.7784
1/15/2024,19,-1.0821,-0.4535,0.0000,-30.1428,-32.9502,76.4762,2.9117,835.7790
1/15/2024,20,-1.2509,0.2100,0.0000,-29.5668,-32.2533,77.4870,2.8935,835.2837
1/15/2024,21,-1.1103,-0.0041,0.0000,-28.2723,-31.2058,75.9180,1.6591,834.8321
1/15/2024,22,-1.2211,0.2383,0.0000,-28.3637,-31.5065,74.3947,2.8106,834.1404
1/15/2024,23,-1.0870,-0.2406,0.0000,-28.3627,-31.7747,72.5095,3.3852,833.3854
1/16/2024,0,-1.2243,0.1980,0.0000,-28.8550,-32.2985,72.1723,3.2537,832.5598
1/16/2024,1,-1.1470,0.1907,0.0000,-28.4845,-31.9995,71.7560,3.0721,831.9382
1/16/2024,2,-1.2862,0.6125,0.0000,-26.6280,-30.3993,70.4282,3.1778,831.5843
1/16/2024,3,-1.1160,0.1735,0.0000,-25.0945,-29.1690,68.8870,2.2260,831.1474
1/16/2024,4,-0.9160,0.0977,0.0000,-26.3833,-29.8620,72.4597,1.6314,830.9037
1/16/2024,5,-0.9257,0.2701,0.0000,-24.8000,-28.0712,74.2247,2.9181,830.4892
1/16/2024,6,-1.7168,2.2679,0.1227,-21.7005,-25.3453,72.9020,2.5958,830.1729
1/16/2024,7,-0.7656,-0.4137,0.0475,-18.9463,-23.2775,68.8090,3.9146,830.1275
1/16/2024,8,36.4109,1.1585,53.8602,-20.1393,-24.0790,70.8000,3.3670,830.1081
1/16/2024,9,200.0832,41.2973,205.1486,-14.4220,-19.8948,63.1863,2.1238,830.2170
1/16/2024,10,369.3647,748.2223,124.9588,-6.5396,-17.5635,41.7945,3.8094,830.1295
1/16/2024,11,475.6288,740.1596,162.7399,-3.1295,-17.9228,30.9030,4.2075,830.0273
1/16/2024,12,534.2669,600.8706,246.0948,-1.7113,-16.3470,31.7933,4.2821,829.2540
1/16/2024,13,595.0937,952.9792,126.3538,0.4424,-15.2917,29.6323,3.6831,828.5948
1/16/2024,14,514.9697,942.8057,88.7036,1.4958,-14.5653,29.1657,3.9892,827.7728
1/16/2024,15,393.6547,899.4571,65.2096,2.3692,-13.8230,29.1115,2.3809,827.4703
1/16/2024,16,223.4296,620.5095,74.3852,3.5876,-13.4773,27.5197,1.5037,827.2870
1/16/2024,17,42.7603,174.6468,35.2654,0.2630,-12.7055,37.0997,3.2633,827.0353
1/16/2024,18,-0.7225,-2.8630,0.4413,-3.8639,-13.8275,47.0182,2.7151,827.0334
1/16/2024,19,-1.2668,-1.1463,-0.2709,-9.7083,-14.9415,65.6317,4.1146,826.9451
1/16/2024,20,-1.5419,0.4026,0.0000,-8.8324,-14.2347,64.9555,3.5135,826.3396
1/16/2024,21,-1.3513,-0.4005,-0.0065,-8.7735,-14.1848,64.9077,3.0804,826.0286
1/16/2024,22,-1.3438,-0.1396,-0.0132,-10.3112,-14.9960,68.5863,2.7369,825.9963
1/16/2024,23,-1.1542,-0.1246,-0.0005,-10.1062,-15.1462,66.6083,3.1855,825.8529
1/17/2024,0,-1.2108,0.0734,-0.0014,-9.6784,-14.9862,65.3567,1.9498,825.3711
1/17/2024,1,-1.8525,2.8218,0.1882,-4.6144,-13.6505,49.5595,3.3867,824.5313
1/17/2024,2,-1.4502,-0.3023,0.0107,-2.7736,-13.1533,44.8665,3.0496,824.1379
1/17/2024,3,-1.4954,-0.7342,-0.0223,-4.7573,-13.3300,51.1282,5.3414,823.3669
1/17/2024,4,-2.0527,1.0576,0.0977,-3.1547,-12.7172,47.7345,7.5516,822.2626
1/17/2024,5,-1.7593,-0.4372,-0.0945,-2.3983,-12.3928,46.2722,4.8953,821.2400
1/17/2024,6,-1.9576,0.9669,-0.0236,-1.6299,-12.5833,43.1998,2.6863,820.8143
1/17/2024,7,-1.5192,0.0850,-0.1083,-0.4798,-11.4870,43.2407,4.7752,820.5502
1/17/2024,8,17.0063,12.4608,18.5643,-0.0869,-11.6283,41.5023,4.5783,820.1576
1/17/2024,9,133.1674,104.1385,112.9520,0.1356,-11.1248,42.8257,3.8593,820.9368
1/17/2024,10,184.3919,30.6739,181.9704,0.5167,-10.4215,43.7375,1.4801,821.4713
1/17/2024,11,257.5167,32.6203,249.1749,0.5334,-8.8467,50.1935,2.6397,821.4719
1/17/2024,12,293.4731,29.0015,288.3619,1.5927,-7.7191,50.0302,1.7948,820.2608
1/17/2024,13,371.3106,249.9027,253.7749,6.0185,-8.1277,36.1175,0.2437,819.3992
1/17/2024,14,455.1454,725.7255,130.5649,7.7461,-8.7531,30.0043,1.0532,819.3862
1/17/2024,15,383.3530,884.2380,56.1056,7.8761,-6.6557,35.0075,3.1910,819.2228
1/17/2024,16,220.0875,743.6280,43.9992,6.5472,-7.0800,37.1057,3.9570,819.4067
1/17/2024,17,55.7448,311.1040,22.9705,3.7121,-6.4730,47.5468,1.7001,820.8233
1/17/2024,18,-0.5318,-1.1941,0.1333,1.2707,-6.6281,55.7343,2.0347,821.9847
1/17/2024,19,-1.5355,-0.0071,-0.2795,0.0141,-6.5321,61.5963,1.6064,822.8934
1/17/2024,20,-1.8170,-0.1335,-0.1054,1.2308,-6.4524,56.7100,2.1086,823.1060
1/17/2024,21,-1.9038,-0.9434,-0.3608,-0.2810,-6.0955,65.0272,3.0839,823.2694
1/17/2024,22,-1.6976,-0.7095,-0.2552,-2.7088,-7.1970,71.5795,1.1298,823.4678
1/17/2024,23,-2.1668,1.1500,0.2120,0.4109,-7.2836,56.4767,3.1792,823.0765
1/18/2024,0,-1.9057,-0.6979,0.0938,0.3167,-7.2414,56.9252,5.4177,822.7509
1/18/2024,1,-1.6444,0.1963,-0.2599,0.0456,-6.9238,59.4530,4.3632,822.4393
1/18/2024,2,-1.6406,-0.7849,-0.3103,-1.1223,-7.7539,60.7467,2.7745,822.7373
1/18/2024,3,-1.7666,0.6033,0.0830,-0.4713,-8.3773,55.2460,5.3102,822.8786
1/18/2024,4,-1.1263,-0.6392,-0.2673,-0.9480,-7.8854,59.4358,2.0430,823.3726
1/18/2024,5,-1.5923,-0.5208,-0.2100,-2.2369,-8.6243,61.5930,2.2416,823.3315
1/18/2024,6,-1.2335,-0.8225,-0.2640,-5.0372,-9.3422,71.8963,0.8360,823.6327
1/18/2024,7,-2.6495,2.8098,0.3307,1.6258,-6.8227,54.1308,5.4387,824.2336
1/18/2024,8,28.3042,249.1650,12.9847,3.6622,-6.6368,46.9063,5.1420,824.8745
1/18/2024,9,182.8544,737.2692,39.9255,6.3189,-6.1231,40.6038,7.8452,825.9495
1/18/2024,10,355.0921,892.0681,54.8729,8.0231,-7.2698,33.0642,6.9924,827.4898
1/18/2024,11,474.3485,905.4746,76.0108,8.7592,-7.5862,30.6707,6.2670,829.0975
1/18/2024,12,541.8873,929.4215,79.0141,-0.6083,-5.8943,67.4955,12.4453,831.0740
1/18/2024,13,536.5456,802.6062,134.6992,-1.5794,-6.5190,69.0245,9.1484,832.4261
1/18/2024,14,442.8901,657.6995,137.6080,-2.7230,-7.7893,68.1178,7.7175,833.3618
1/18/2024,15,266.8435,288.5296,159.4182,-3.5271,-8.8147,66.7772,4.9613,834.6836
1/18/2024,16,182.4072,413.6185,83.6749,-4.0815,-8.9260,69.0770,3.5573,835.0601
1/18/2024,17,28.7182,29.9073,26.8588,-5.9614,-9.7738,74.4738,3.7683,835.7873
1/18/2024,18,-0.4859,-0.7887,0.4132,-8.7442,-11.4978,80.4663,4.7832,836.8791
1/18/2024,19,-0.5121,-0.6443,0.0000,-10.1488,-13.0627,79.2113,4.7252,838.0734
1/18/2024,20,-0.5034,-0.4610,-0.0006,-11.9340,-14.6208,80.4230,4.9900,838.9032
1/18/2024,21,-0.5014,0.0266,0.0000,-12.2822,-15.0850,79.5990,4.4021,839.9601
1/18/2024,22,-0.4946,0.0240,0.0000,-12.2337,-15.3295,77.7013,3.8808,840.2871
1/18/2024,23,-0.5035,0.1013,0.0000,-12.0198,-15.2885,76.6383,2.3555,840.9328
1/19/2024,0,-0.5036,0.0413,0.0000,-11.7973,-15.1630,76.0592,0.9927,840.8646
1/19/2024,1,-0.5038,0.0657,0.0000,-11.5747,-14.9748,75.8817,1.6980,840.5550
1/19/2024,2,-0.5047,0.2541,0.0000,-10.9887,-14.3767,76.0662,1.9197,840.4481
1/19/2024,3,-0.5036,0.2748,0.0000,-10.4968,-13.8613,76.3020,2.7659,840.0973
1/19/2024,4,-0.5075,0.1559,0.0000,-9.9423,-13.4353,75.6082,2.7575,839.5233
1/19/2024,5,-0.5701,0.0545,0.0000,-9.5647,-13.0845,75.5130,2.7964,839.3341
1/19/2024,6,-1.2000,-0.9814,-0.0781,-10.5725,-13.3237,80.2318,1.2840,839.2293
1/19/2024,7,-1.1965,-0.5913,0.0098,-12.2807,-14.5050,83.4833,1.3157,839.5741
1/19/2024,8,26.0713,153.7378,15.3831,-11.3800,-14.1307,80.1807,2.5125,839.6204
1/19/2024,9,175.4850,653.2734,47.2051,-8.1424,-13.0205,68.0180,2.8138,839.6453
1/19/2024,10,344.9544,825.5407,65.7554,-5.1810,-11.7893,59.7833,4.2356,839.8412
1/19/2024,11,469.2988,871.5283,84.1195,-2.5962,-10.0715,56.4353,4.0252,839.7022
1/19/2024,12,524.3966,831.2489,110.6256,-1.6055,-9.2493,55.9693,3.6183,838.9554
1/19/2024,13,545.6050,840.9538,120.7765,-0.6006,-9.0942,52.6282,3.2435,837.9068
1/19/2024,14,481.5848,809.0596,103.5152,0.1776,-8.9690,50.2245,2.9978,836.9877
1/19/2024,15,242.9412,302.8811,124.8679,0.0015,-8.8763,51.2500,3.0251,836.5761
1/19/2024,16,71.4519,0.9166,74.3045,-1.4307,-8.7645,57.3985,2.2946,836.4570
1/19/2024,17,39.7046,149.0448,30.5033,-1.9724,-8.1771,62.5737,1.4131,836.3152
1/19/2024,18,-0.6877,-0.8947,0.4728,-4.8090,-8.4192,75.8587,2.5979,836.3764
1/19/2024,19,-1.2673,-0.6352,-0.0370,-5.5957,-9.2067,75.7763,2.0664,836.3078
1/19/2024,20,-1.2991,-0.4724,-0.0771,-7.1930,-9.8188,81.5082,0.5124,836.1747
1/19/2024,21,-1.3601,-0.0942,-0.0001,-7.4970,-9.9830,82.3817,2.5056,836.1460
1/19/2024,22,-1.3004,-0.2271,-0.0128,-7.8199,-10.2153,82.9300,2.3210,836.1609
1/19/2024,23,-1.2908,0.0662,-0.0046,-7.9233,-9.9710,85.2250,0.7740,836.1887
1/20/2024,0,-1.1988,0.1026,0.0000,-8.0995,-9.9413,86.5950,2.0813,835.6612
1/20/2024,1,-1.0524,0.2330,0.0000,-7.6930,-9.6617,85.7767,2.5599,834.8108
1/20/2024,2,-0.9276,-0.1224,0.0000,-7.8906,-9.6577,87.1267,0.5910,834.1590
1/20/2024,3,-0.9412,-0.1154,-0.0007,-8.7885,-10.3520,88.4583,0.3139,833.7646
1/20/2024,4,-0.7800,-0.0555,0.0000,-9.1247,-10.6502,88.6967,0.6453,833.2753
1/20/2024,5,-0.8430,0.3821,0.0000,-8.2744,-9.9603,87.6567,0.7521,832.8310
1/20/2024,6,-0.8094,0.3028,0.0000,-7.9868,-9.7657,87.0333,0.2900,832.7411
1/20/2024,7,-0.7581,0.1769,0.0366,-7.9369,-9.6938,87.1883,0.3646,832.6638
1/20/2024,8,15.3612,0.9930,16.3004,-8.1060,-9.7418,88.0117,0.3016,832.4809
1/20/2024,9,104.0916,12.2455,104.0907,-5.7473,-8.0616,83.7882,0.1881,832.4542
1/20/2024,10,297.6334,218.2183,223.9640,-2.1789,-7.4186,67.5482,0.0733,832.2265
1/20/2024,11,418.0649,276.3863,297.2538,0.6463,-7.1268,56.1125,0.8413,831.7355
1/20/2024,12,555.4212,487.5631,313.6721,3.5310,-6.0054,49.7218,1.8810,830.6352
1/20/2024,13,416.9955,442.3162,196.7319,5.3838,-5.3505,45.8913,2.7864,829.2781
1/20/2024,14,495.2392,914.1630,68.0063,7.3476,-4.6732,42.1670,3.6818,828.3872
1/20/2024,15,371.4038,784.5020,69.8853,6.9520,-4.4966,43.9175,4.3394,827.9504
1/20/2024,16,110.8518,113.5301,83.4423,4.3201,-4.5486,52.5642,3.2146,827.8519
1/20/2024,17,48.1069,55.7966,43.7467,2.0917,-4.6838,60.8935,1.8142,827.8915
1/20/2024,18,-0.6654,-1.2174,0.3363,-0.3386,-5.4050,68.6415,1.8201,827.8825
1/20/2024,19,-1.1204,-0.4078,-0.3006,-2.1246,-5.6400,76.9147,0.0000,827.7584
1/20/2024,20,-0.9866,-0.1294,-0.1251,-2.4873,-5.3516,80.6977,0.7577,827.4269
1/20/2024,21,-0.9266,0.1441,-0.2192,-2.9491,-5.4082,83.1570,0.0449,827.0840
1/20/2024,22,-0.7545,0.3856,-0.0094,-2.5202,-4.5958,85.6550,0.0000,826.6241
1/20/2024,23,-0.7082,0.0476,-0.1124,-1.8584,-4.4238,82.6260,0.0313,826.4439
1/21/2024,0,-0.7947,-0.1363,-0.1736,-2.0931,-4.2513,85.1517,1.2842,825.9870
1/21/2024,1,-1.2282,-0.6833,-0.2602,-2.9949,-4.9723,86.2283,2.9404,825.5200
1/21/2024,2,-1.3912,-0.2326,-0.1971,-2.6632,-5.3220,82.0265,2.5186,825.5913
1/21/2024,3,-1.6417,0.7316,-0.0787,-1.9135,-5.4550,76.9543,2.8904,825.6162
1/21/2024,4,-1.7555,0.6234,-0.0132,0.6919,-5.1580,65.1527,3.6231,825.1838
1/21/2024,5,-1.8786,0.4761,0.1108,2.1706,-5.2160,58.3140,5.1607,824.8430
1/21/2024,6,-1.3433,-0.9854,-0.2901,-0.5738,-5.5336,69.2273,3.3669,825.1097
1/21/2024,7,-1.0949,-0.7306,-0.1678,-3.2064,-6.4148,78.5053,3.1324,824.9457
1/21/2024,8,23.5196,52.5885,21.9909,-2.1190,-5.9890,75.4995,3.4904,825.1961
1/21/2024,9,100.7412,69.3562,89.8068,3.6343,-4.2346,56.5257,3.1110,825.8353
1/21/2024,10,271.2384,249.6182,188.6227,8.3710,-3.8732,42.0273,4.2757,826.2044
1/21/2024,11,308.5487,156.7143,241.0766,10.3570,-4.6484,34.4732,3.9389,826.2446
1/21/2024,12,359.1301,145.5454,290.6546,11.2777,-4.9288,31.7327,3.3333,825.5998
1/21/2024,13,288.0403,27.5394,278.6831,11.4117,-4.6035,32.2342,2.6757,824.7494
1/21/2024,14,279.4454,47.1137,261.6599,12.2905,-4.7071,30.1785,0.6788,824.1366
1/21/2024,15,232.1747,121.4690,188.9942,12.5205,-5.1388,28.7755,0.4185,823.9863
1/21/2024,16,120.3904,17.8825,117.0744,11.3405,-4.2282,33.5782,0.9629,824.1195
1/21/2024,17,35.0659,-1.9460,36.7633,6.9200,-1.3483,55.8657,2.1536,824.3642
1/21/2024,18,-0.7663,-1.4039,0.4204,3.5382,-1.9147,67.5488,1.8158,824.8238
1/21/2024,19,-1.5464,-0.6454,-0.3577,1.8239,-2.5364,72.8362,1.2046,825.2527
1/21/2024,20,-1.5617,-1.0140,-0.3710,-0.8900,-3.7781,80.7627,2.4483,825.4561
1/21/2024,21,-1.7108,-0.2937,-0.2232,-0.6309,-3.8584,78.8117,1.4370,825.7034
1/21/2024,22,-1.6146,-0.3511,-0.0338,-1.4479,-4.1750,81.7123,2.7614,825.8707
1/21/2024,23,-1.5002,-0.0472,-0.0455,-2.0042,-4.1649,85.1517,2.9227,825.9325
1/22/2024,0,-1.4675,0.0986,-0.0625,-1.9845,-4.0048,86.0750,2.2785,825.8558
1/22/2024,1,-1.3870,-0.7088,-0.2842,-2.7249,-4.7138,86.2017,0.8973,825.9617
1/22/2024,2,-1.2885,-0.1599,-0.1172,-4.2833,-5.6239,90.3683,1.6175,826.1347
1/22/2024,3,-1.0151,0.4902,-0.0001,-3.3633,-4.7614,90.0500,0.6448,826.3539
1/22/2024,4,-0.8158,0.6314,0.0005,-2.3746,-4.0000,88.6033,0.5170,826.2930
1/22/2024,5,-1.1126,1.1513,0.1577,0.4495,-2.6862,79.6040,2.3048,826.1522
1/22/2024,6,-1.2569,0.0536,-0.0551,1.1880,-2.7642,74.9270,3.1638,826.2282
1/22/2024,7,-1.1115,0.1841,-0.1558,1.6690,-3.0901,70.6395,0.7047,826.7068
1/22/2024,8,13.0588,4.6872,13.9597,1.1334,-3.3186,72.1893,2.0017,827.0201
1/22/2024,9,145.8246,232.7472,94.4648,2.6432,-2.8910,67.4072,0.8058,827.5145
1/22/2024,10,198.1889,283.3772,105.3170,6.1885,-3.3980,50.2500,1.1868,828.0631
1/22/2024,11,438.4276,733.9960,110.4275,8.5937,-4.1979,40.2620,0.4890,828.3376
1/22/2024,12,517.7067,805.8540,110.5799,10.1527,-4.5936,35.1077,0.9400,827.8877
1/22/2024,13,421.8989,584.6464,120.8709,10.8448,-4.7994,32.9932,1.5608,827.3171
1/22/2024,14,384.6333,345.2085,220.2684,11.1078,-4.2907,33.7190,2.4707,826.9771
1/22/2024,15,222.0847,157.1813,161.1097,10.1320,-3.4190,38.3767,3.6469,827.0099
1/22/2024,16,121.5607,44.1163,111.6379,8.5455,-2.3068,46.4305,3.7370,827.4416
1/22/2024,17,32.9332,1.1380,34.2838,6.8220,-2.6037,51.0305,1.6271,828.0531
1/22/2024,18,-0.3320,-0.8526,0.4870,4.8010,-2.9458,57.3068,0.0058,828.5805
1/22/2024,19,-1.0572,-0.7936,-0.3782,2.5319,-3.1654,66.2223,0.0000,829.0171
1/22/2024,20,-0.9322,-0.7078,-0.3617,0.5777,-3.4169,74.6217,0.6791,829.3666
1/22/2024,21,-1.1478,0.0694,-0.0885,1.0098,-2.6381,76.6040,2.8166,829.4184
1/22/2024,22,-1.2287,-0.2308,-0.3026,1.2433,-2.1936,77.8665,2.7636,829.4871
1/22/2024,23,-1.5431,-0.2896,-0.2391,1.4662,-2.0283,77.5638,3.1623,829.4122
1/23/2024,0,-1.3463,-0.9147,-0.3706,-0.7634,-3.0495,84.5175,1.9361,829.3017
1/23/2024,1,-1.3340,-0.3008,-0.1794,-1.2681,-3.2384,86.4633,2.1017,829.2420
1/23/2024,2,-1.3778,-0.2936,-0.1799,-2.2757,-3.7229,89.7983,2.8629,829.2316
1/23/2024,3,-1.4108,-0.3365,-0.0994,-3.1289,-4.4288,90.7400,2.7894,829.0864
